timestamp,target,name,price,url,in_stock,source_url
2026-05-23T08:04:01+00:00,books_mystery,A Study in Scarlet ...,16.73,../../../a-study-in-scarlet-sherlock-holmes-1_656/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:04:01+00:00,books_mystery,Poisonous (Max Revere Novels ...,26.8,../../../poisonous-max-revere-novels-3_627/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:04:01+00:00,books_mystery,Murder at the 42nd ...,54.36,../../../murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:01+00:00,books_travel,It's Only the Himalayas,45.17,../../../its-only-the-himalayas_981/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:01+00:00,books_travel,Full Moon over Noah’s ...,49.43,../../../full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:01+00:00,books_travel,See America: A Celebration ...,48.87,../../../see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,Vagabonding: An Uncommon Guide ...,36.94,../../../vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,Under the Tuscan Sun,37.33,../../../under-the-tuscan-sun_504/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,A Summer In Europe,44.34,../../../a-summer-in-europe_458/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,The Great Railway Bazaar,30.54,../../../the-great-railway-bazaar_446/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,A Year in Provence ...,56.88,../../../a-year-in-provence-provence-1_421/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,The Road to Little ...,23.21,../../../the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,Neither Here nor There: ...,38.95,../../../neither-here-nor-there-travels-in-europe_198/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:02+00:00,books_travel,"1,000 Places to See ...",26.08,../../../1000-places-to-see-before-you-die_1/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-23T08:23:06+00:00,books_mystery,Sharp Objects,47.82,../../../sharp-objects_997/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:06+00:00,books_mystery,"In a Dark, Dark ...",19.63,../../../in-a-dark-dark-wood_963/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:06+00:00,books_mystery,The Past Never Ends,56.5,../../../the-past-never-ends_942/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:06+00:00,books_mystery,A Murder in Time,16.64,../../../a-murder-in-time_877/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,The Murder of Roger ...,44.1,../../../the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,The Last Mile (Amos ...,54.21,../../../the-last-mile-amos-decker-2_754/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,That Darkness (Gardiner and ...,13.92,../../../that-darkness-gardiner-and-renner-1_743/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,Tastes Like Fear (DI ...,10.69,../../../tastes-like-fear-di-marnie-rome-3_742/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,A Time of Torment ...,48.35,../../../a-time-of-torment-charlie-parker-14_657/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,A Study in Scarlet ...,16.73,../../../a-study-in-scarlet-sherlock-holmes-1_656/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,Poisonous (Max Revere Novels ...,26.8,../../../poisonous-max-revere-novels-3_627/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-23T08:23:07+00:00,books_mystery,Murder at the 42nd ...,54.36,../../../murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:19+00:00,books_travel,It's Only the Himalayas,45.17,../../../its-only-the-himalayas_981/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,Full Moon over Noah’s ...,49.43,../../../full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,See America: A Celebration ...,48.87,../../../see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,Vagabonding: An Uncommon Guide ...,36.94,../../../vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,Under the Tuscan Sun,37.33,../../../under-the-tuscan-sun_504/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,A Summer In Europe,44.34,../../../a-summer-in-europe_458/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,The Great Railway Bazaar,30.54,../../../the-great-railway-bazaar_446/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,A Year in Provence ...,56.88,../../../a-year-in-provence-provence-1_421/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:19+00:00,books_travel,The Road to Little ...,23.21,../../../the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:20+00:00,books_travel,Neither Here nor There: ...,38.95,../../../neither-here-nor-there-travels-in-europe_198/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:20+00:00,books_travel,"1,000 Places to See ...",26.08,../../../1000-places-to-see-before-you-die_1/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-24T09:04:24+00:00,books_mystery,Sharp Objects,47.82,../../../sharp-objects_997/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,"In a Dark, Dark ...",19.63,../../../in-a-dark-dark-wood_963/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,The Past Never Ends,56.5,../../../the-past-never-ends_942/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,A Murder in Time,16.64,../../../a-murder-in-time_877/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,The Murder of Roger ...,44.1,../../../the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,The Last Mile (Amos ...,54.21,../../../the-last-mile-amos-decker-2_754/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,That Darkness (Gardiner and ...,13.92,../../../that-darkness-gardiner-and-renner-1_743/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,Tastes Like Fear (DI ...,10.69,../../../tastes-like-fear-di-marnie-rome-3_742/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,A Time of Torment ...,48.35,../../../a-time-of-torment-charlie-parker-14_657/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,A Study in Scarlet ...,16.73,../../../a-study-in-scarlet-sherlock-holmes-1_656/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,Poisonous (Max Revere Novels ...,26.8,../../../poisonous-max-revere-novels-3_627/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-24T09:04:24+00:00,books_mystery,Murder at the 42nd ...,54.36,../../../murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:10+00:00,books_travel,It's Only the Himalayas,45.17,../../../its-only-the-himalayas_981/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,Full Moon over Noah’s ...,49.43,../../../full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,See America: A Celebration ...,48.87,../../../see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,Vagabonding: An Uncommon Guide ...,36.94,../../../vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,Under the Tuscan Sun,37.33,../../../under-the-tuscan-sun_504/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,A Summer In Europe,44.34,../../../a-summer-in-europe_458/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,The Great Railway Bazaar,30.54,../../../the-great-railway-bazaar_446/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,A Year in Provence ...,56.88,../../../a-year-in-provence-provence-1_421/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,The Road to Little ...,23.21,../../../the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,Neither Here nor There: ...,38.95,../../../neither-here-nor-there-travels-in-europe_198/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:10+00:00,books_travel,"1,000 Places to See ...",26.08,../../../1000-places-to-see-before-you-die_1/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-25T10:54:15+00:00,books_mystery,Sharp Objects,47.82,../../../sharp-objects_997/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,"In a Dark, Dark ...",19.63,../../../in-a-dark-dark-wood_963/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,The Past Never Ends,56.5,../../../the-past-never-ends_942/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,A Murder in Time,16.64,../../../a-murder-in-time_877/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,The Murder of Roger ...,44.1,../../../the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,The Last Mile (Amos ...,54.21,../../../the-last-mile-amos-decker-2_754/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,That Darkness (Gardiner and ...,13.92,../../../that-darkness-gardiner-and-renner-1_743/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,Tastes Like Fear (DI ...,10.69,../../../tastes-like-fear-di-marnie-rome-3_742/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,A Time of Torment ...,48.35,../../../a-time-of-torment-charlie-parker-14_657/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,A Study in Scarlet ...,16.73,../../../a-study-in-scarlet-sherlock-holmes-1_656/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,Poisonous (Max Revere Novels ...,26.8,../../../poisonous-max-revere-novels-3_627/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-25T10:54:15+00:00,books_mystery,Murder at the 42nd ...,54.36,../../../murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:27+00:00,books_travel,It's Only the Himalayas,45.17,../../../its-only-the-himalayas_981/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,Full Moon over Noah’s ...,49.43,../../../full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,See America: A Celebration ...,48.87,../../../see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,Vagabonding: An Uncommon Guide ...,36.94,../../../vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,Under the Tuscan Sun,37.33,../../../under-the-tuscan-sun_504/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,A Summer In Europe,44.34,../../../a-summer-in-europe_458/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,The Great Railway Bazaar,30.54,../../../the-great-railway-bazaar_446/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,A Year in Provence ...,56.88,../../../a-year-in-provence-provence-1_421/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,The Road to Little ...,23.21,../../../the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,Neither Here nor There: ...,38.95,../../../neither-here-nor-there-travels-in-europe_198/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:27+00:00,books_travel,"1,000 Places to See ...",26.08,../../../1000-places-to-see-before-you-die_1/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-26T10:32:32+00:00,books_mystery,Sharp Objects,47.82,../../../sharp-objects_997/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,"In a Dark, Dark ...",19.63,../../../in-a-dark-dark-wood_963/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,The Past Never Ends,56.5,../../../the-past-never-ends_942/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,A Murder in Time,16.64,../../../a-murder-in-time_877/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,The Murder of Roger ...,44.1,../../../the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,The Last Mile (Amos ...,54.21,../../../the-last-mile-amos-decker-2_754/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,That Darkness (Gardiner and ...,13.92,../../../that-darkness-gardiner-and-renner-1_743/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,Tastes Like Fear (DI ...,10.69,../../../tastes-like-fear-di-marnie-rome-3_742/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,A Time of Torment ...,48.35,../../../a-time-of-torment-charlie-parker-14_657/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,A Study in Scarlet ...,16.73,../../../a-study-in-scarlet-sherlock-holmes-1_656/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,Poisonous (Max Revere Novels ...,26.8,../../../poisonous-max-revere-novels-3_627/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-26T10:32:32+00:00,books_mystery,Murder at the 42nd ...,54.36,../../../murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:51+00:00,books_travel,It's Only the Himalayas,45.17,../../../its-only-the-himalayas_981/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,Full Moon over Noah’s ...,49.43,../../../full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,See America: A Celebration ...,48.87,../../../see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,Vagabonding: An Uncommon Guide ...,36.94,../../../vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,Under the Tuscan Sun,37.33,../../../under-the-tuscan-sun_504/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,A Summer In Europe,44.34,../../../a-summer-in-europe_458/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,The Great Railway Bazaar,30.54,../../../the-great-railway-bazaar_446/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,A Year in Provence ...,56.88,../../../a-year-in-provence-provence-1_421/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,The Road to Little ...,23.21,../../../the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,Neither Here nor There: ...,38.95,../../../neither-here-nor-there-travels-in-europe_198/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:51+00:00,books_travel,"1,000 Places to See ...",26.08,../../../1000-places-to-see-before-you-die_1/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-27T10:34:56+00:00,books_mystery,Sharp Objects,47.82,../../../sharp-objects_997/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,"In a Dark, Dark ...",19.63,../../../in-a-dark-dark-wood_963/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,The Past Never Ends,56.5,../../../the-past-never-ends_942/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,A Murder in Time,16.64,../../../a-murder-in-time_877/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,The Murder of Roger ...,44.1,../../../the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,The Last Mile (Amos ...,54.21,../../../the-last-mile-amos-decker-2_754/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,That Darkness (Gardiner and ...,13.92,../../../that-darkness-gardiner-and-renner-1_743/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,Tastes Like Fear (DI ...,10.69,../../../tastes-like-fear-di-marnie-rome-3_742/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,A Time of Torment ...,48.35,../../../a-time-of-torment-charlie-parker-14_657/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,A Study in Scarlet ...,16.73,../../../a-study-in-scarlet-sherlock-holmes-1_656/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,Poisonous (Max Revere Novels ...,26.8,../../../poisonous-max-revere-novels-3_627/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-27T10:34:56+00:00,books_mystery,Murder at the 42nd ...,54.36,../../../murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,True,https://books.toscrape.com/catalogue/category/books/mystery_3/index.html
2026-05-28T10:36:50+00:00,books_travel,It's Only the Himalayas,45.17,../../../its-only-the-himalayas_981/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-28T10:36:50+00:00,books_travel,Full Moon over Noah’s ...,49.43,../../../full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-28T10:36:50+00:00,books_travel,See America: A Celebration ...,48.87,../../../see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
2026-05-28T10:36:50+00:00,books_travel,Vagabonding: An Uncommon Guide ...,36.94,../../../vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,True,https://books.toscrape.com/catalogue/category/books/travel_2/index.html
